"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00201502","2015-05-01","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  139",",,7","   56",",,7",,,,,"  122",",,7,0930",,,,,,
"USC00201502","2015-05-02","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  217",",,7","   56",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-05-03","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  233",",,7","   56",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-05-04","42.3263","-84.0133","274.3","CHELSEA, MI US","   10",",,7,0930","    0",",,7,",,,"  256",",,7","  139",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-05-05","42.3263","-84.0133","274.3","CHELSEA, MI US","    5",",,7,0930","    0",",,7,",,,"  250",",,7","  128",",,7",,,,,"  128",",,7,0930",,,,,,
"USC00201502","2015-05-06","42.3263","-84.0133","274.3","CHELSEA, MI US","  249",",,7,0930","    0",",,7,",,,"  128",",,7","   89",",,7",,,,,"  111",",,7,0930",,,,,,
"USC00201502","2015-05-07","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  228",",,7","   89",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-05-08","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  278",",,7","  117",",,7",,,,,"  161",",,7,0930",,,,,,
"USC00201502","2015-05-09","42.3263","-84.0133","274.3","CHELSEA, MI US","   66",",,7,0930","    0",",,7,",,,"  294",",,7","  133",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-05-10","42.3263","-84.0133","274.3","CHELSEA, MI US","   38",",,7,0930","    0",",,7,",,,"  261",",,7","  156",",,7",,,,,"  172",",,7,0930",,,,,,
"USC00201502","2015-05-11","42.3263","-84.0133","274.3","CHELSEA, MI US","  122",",,7,0930","    0",",,7,",,,"  250",",,7","  139",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-05-12","42.3263","-84.0133","274.3","CHELSEA, MI US","   30",",,7,0930","    0",",,7,",,,"  256",",,7","  100",",,7",,,,,"  100",",,7,0930",,,,,,
"USC00201502","2015-05-13","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  111",",,7","   50",",,7",,,,,"   67",",,7,0930",,,,,,
"USC00201502","2015-05-14","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  128",",,7","   11",",,7",,,,,"  111",",,7,0930",,,,,,
"USC00201502","2015-05-15","42.3263","-84.0133","274.3","CHELSEA, MI US","   15",",,7,0930","    0",",,7,",,,"  178",",,7","   94",",,7",,,,,"  128",",,7,0930",,,,,,
"USC00201502","2015-05-16","42.3263","-84.0133","274.3","CHELSEA, MI US","    3",",,7,0930","    0",",,7,",,,"  239",",,7","  122",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-05-17","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  250",",,7","  172",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-05-18","42.3263","-84.0133","274.3","CHELSEA, MI US","    8",",,7,0930","    0",",,7,",,,"  278",",,7","  194",",,7",,,,,"  233",",,7,0930",,,,,,
"USC00201502","2015-05-19","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  278",",,7","   89",",,7",,,,,"   94",",,7,0930",,,,,,
"USC00201502","2015-05-20","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  128",",,7","   28",",,7",,,,,"   44",",,7,0930",,,,,,
"USC00201502","2015-05-21","42.3263","-84.0133","274.3","CHELSEA, MI US","    8",",,7,0930","    0",",,7,",,,"  156",",,7","   44",",,7",,,,,"  106",",,7,0930",,,,,,
"USC00201502","2015-05-22","42.3263","-84.0133","274.3","CHELSEA, MI US","    3",",,7,0930","    0",",,7,",,,"  172",",,7","   72",",,7",,,,,"  122",",,7,0930",,,,,,
"USC00201502","2015-05-23","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  189",",,7","   11",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-05-24","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  244",",,7","   78",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-05-25","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  250",",,7","  183",",,7",,,,,"  211",",,7,0930",,,,,,
"USC00201502","2015-05-26","42.3263","-84.0133","274.3","CHELSEA, MI US","    8",",,7,0930","    0",",,7,",,,"  283",",,7","  150",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-05-27","42.3263","-84.0133","274.3","CHELSEA, MI US","   46",",,7,0930","    0",",,7,",,,"  283",",,7","  178",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-05-28","42.3263","-84.0133","274.3","CHELSEA, MI US","    5",",,7,0930","    0",",,7,",,,"  256",",,7","  100",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-05-29","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  267",",,7","  128",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-05-30","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  283",",,7","  200",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-05-31","42.3263","-84.0133","274.3","CHELSEA, MI US","  617",",,7,0930","    0",",,7,",,,"  283",",,7","   83",",,7",,,,,"   89",",,7,0930",,,,,,
"USC00201502","2015-06-01","42.3263","-84.0133","274.3","CHELSEA, MI US","   48",",,7,0930","    0",",,7,",,,"  128",",,7","   61",",,7",,,,,"  100",",,7,0930",,,,,,
"USC00201502","2015-06-02","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  183",",,7","   33",",,7",,,,,"  139",",,7,0930",,,,,,
"USC00201502","2015-06-03","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  222",",,7","   56",",,7",,,,,"  161",",,7,0930",,,,,,
"USC00201502","2015-06-04","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  239",",,7","  117",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-06-05","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  267",",,7","  133",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-06-06","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  267",",,7","  117",",,7",,,,,"  133",",,7,0930",,,,,,
"USC00201502","2015-06-07","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  239",",,7","   78",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-06-08","42.3263","-84.0133","274.3","CHELSEA, MI US","   81",",,7,0930","    0",",,7,",,,"  261",",,7","  178",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-06-09","42.3263","-84.0133","274.3","CHELSEA, MI US","   13",",,7,0930","    0",",,7,",,,"  261",",,7","  139",",,7",,,,,"  172",",,7,0930",,,,,,
"USC00201502","2015-06-10","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  250",",,7","  144",",,7",,,,,"  233",",,7,0930",,,,,,
"USC00201502","2015-06-11","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  306",",,7","  144",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-06-12","42.3263","-84.0133","274.3","CHELSEA, MI US","   30",",,7,0930","    0",",,7,",,,"  239",",,7","  144",",,7",,,,,"  167",",,7,0930",,,,,,
"USC00201502","2015-06-13","42.3263","-84.0133","274.3","CHELSEA, MI US","  104",",,7,0930","    0",",,7,",,,"  244",",,7","  139",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-06-14","42.3263","-84.0133","274.3","CHELSEA, MI US","  135",",,7,0930","    0",",,7,",,,"  211",",,7","  150",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-06-15","42.3263","-84.0133","274.3","CHELSEA, MI US","  170",",,7,0930","    0",",,7,",,,"  267",",,7","  200",",,7",,,,,"  239",",,7,0930",,,,,,
"USC00201502","2015-06-16","42.3263","-84.0133","274.3","CHELSEA, MI US","  109",",,7,0930","    0",",,7,",,,"  272",",,7","  189",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-06-17","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  267",",,7","  139",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-06-18","42.3263","-84.0133","274.3","CHELSEA, MI US","   30",",,7,0930","    0",",,7,",,,"  233",",,7","  183",",,7",,,,,"  211",",,7,0930",,,,,,
"USC00201502","2015-06-19","42.3263","-84.0133","274.3","CHELSEA, MI US","   41",",,7,0930","    0",",,7,",,,"  261",",,7","  150",",,7",,,,,"  161",",,7,0930",,,,,,
"USC00201502","2015-06-20","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  233",",,7","  117",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-06-21","42.3263","-84.0133","274.3","CHELSEA, MI US","   25",",,7,0930","    0",",,7,",,,"  244",",,7","  172",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-06-22","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  278",",,7","  150",",,7",,,,,"  239",",,7,0930",,,,,,
"USC00201502","2015-06-23","42.3263","-84.0133","274.3","CHELSEA, MI US","  445",",,7,0930","    0",",,7,",,,"  283",",,7","  194",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-06-24","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  250",",,7","  117",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-06-25","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  256",",,7","  139",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-06-26","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  217",",,7","  133",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-06-27","42.3263","-84.0133","274.3","CHELSEA, MI US","  119",",,7,0930","    0",",,7,",,,"  244",",,7","  133",",,7",,,,,"  139",",,7,0930",,,,,,
"USC00201502","2015-06-28","42.3263","-84.0133","274.3","CHELSEA, MI US","   30",",,7,0930","    0",",,7,",,,"  183",",,7","  139",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-06-29","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  244",",,7","  128",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-06-30","42.3263","-84.0133","274.3","CHELSEA, MI US","    5",",,7,0930",,,,,"  228",",,7","  156",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-07-01","42.3263","-84.0133","274.3","CHELSEA, MI US","   61",",,7,0930","    0",",,7,","    0",",,7,","  233",",,7","  156",",,7",,,,,"  156",",,7,0930",,,,,,
"USC00201502","2015-07-02","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  228",",,7","  106",",,7",,,,,"  161",",,7,0930",,,,,,
"USC00201502","2015-07-03","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  228",",,7","   89",",,7",,,,,"  172",",,7,0930",,,,,,
"USC00201502","2015-07-04","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  233",",,7","   89",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-07-05","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-07-06","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  294",",,7","  117",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-07-07","42.3263","-84.0133","274.3","CHELSEA, MI US","   13",",,7,0930","    0",",,7,","    0",",,7,","  283",",,7","  211",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-07-08","42.3263","-84.0133","274.3","CHELSEA, MI US","   48",",,7,0930","    0",",,7,","    0",",,7,","  222",",,7","  133",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-07-09","42.3263","-84.0133","274.3","CHELSEA, MI US","  188",",,7,0930","    0",",,7,","    0",",,7,","  189",",,7","  150",",,7",,,,,"  167",",,7,0930",,,,,,
"USC00201502","2015-07-10","42.3263","-84.0133","274.3","CHELSEA, MI US","    8",",,7,0930","    0",",,7,","    0",",,7,","  222",",,7","  117",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-07-11","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  267",",,7","  122",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-07-12","42.3263","-84.0133","274.3","CHELSEA, MI US","    3",",,7,0930","    0",",,7,","    0",",,7,","  267",",,7","  172",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-07-13","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  133",",,7",,,,,"  211",",,7,0930",,,,,,
"USC00201502","2015-07-14","42.3263","-84.0133","274.3","CHELSEA, MI US","   28",",,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  189",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-07-15","42.3263","-84.0133","274.3","CHELSEA, MI US","   58",",,7,0930","    0",",,7,","    0",",,7,","  244",",,7","  128",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-07-16","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  244",",,7","   89",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-07-17","42.3263","-84.0133","274.3","CHELSEA, MI US","  150",",,7,0930","    0",",,7,","    0",",,7,","  244",",,7","  178",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-07-18","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  306",",,7","  189",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-07-19","42.3263","-84.0133","274.3","CHELSEA, MI US","   20",",,7,0930","    0",",,7,","    0",",,7,","  306",",,7","  189",",,7",,,,,"  261",",,7,0930",,,,,,
"USC00201502","2015-07-20","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  139",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-07-21","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  139",",,7",,,,,"  211",",,7,0930",,,,,,
"USC00201502","2015-07-22","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  261",",,7","  128",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-07-23","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  250",",,7","  122",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-07-24","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  283",",,7","  156",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-07-25","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  156",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-07-26","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,,,"  256",",,7,0930",,,,,,
"USC00201502","2015-07-27","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  144",",,7",,,,,"  244",",,7,0930",,,,,,
"USC00201502","2015-07-28","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  317",",,7","  150",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-07-29","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  328",",,7","  167",",,7",,,,,"  267",",,7,0930",,,,,,
"USC00201502","2015-07-30","42.3263","-84.0133","274.3","CHELSEA, MI US","  127",",,7,0930","    0",",,7,","    0",",,7,","  311",",,7","  167",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-07-31","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  283",",,7","  161",",,7",,,,,"  233",",,7,0930",,,,,,
"USC00201502","2015-08-01","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  289",",,7","  139",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-08-02","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  128",",,7",,,,,"  233",",,7,0930",,,,,,
"USC00201502","2015-08-03","42.3263","-84.0133","274.3","CHELSEA, MI US","  224",",,7,0930","    0",",,7,","    0",",,7,","  317",",,7","  167",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-08-04","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  267",",,7","  122",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-08-05","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  261",",,7","  117",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-08-06","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  250",",,7","  128",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-07","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  256",",,7","  106",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-08-08","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  267",",,7","  161",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-08-09","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  244",",,7","  183",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-08-10","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  183",",,7",,,,,"  233",",,7,0930",,,,,,
"USC00201502","2015-08-11","42.3263","-84.0133","274.3","CHELSEA, MI US","  107",",,7,0930","    0",",,7,","    0",",,7,","  256",",,7","  167",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-12","42.3263","-84.0133","274.3","CHELSEA, MI US","    3",",,7,0930","    0",",,7,","    0",",,7,","  261",",,7","  133",",,7",,,,,"  172",",,7,0930",,,,,,
"USC00201502","2015-08-13","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  239",",,7","  133",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-14","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  278",",,7","  200",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-08-15","42.3263","-84.0133","274.3","CHELSEA, MI US","   25",",,7,0930","    0",",,7,","    0",",,7,","  294",",,7","  167",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-16","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  306",",,7","  161",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-08-17","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  306",",,7","  183",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-08-18","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,,,"  239",",,7,0930",,,,,,
"USC00201502","2015-08-19","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  289",",,7","  206",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-08-20","42.3263","-84.0133","274.3","CHELSEA, MI US","   58",",,7,0930","    0",",,7,","    0",",,7,","  300",",,7","  150",",,7",,,,,"  172",",,7,0930",,,,,,
"USC00201502","2015-08-21","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  222",",,7","  111",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-08-22","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  250",",,7","  111",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-23","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  100",",,7",,,,,"  206",",,7,0930",,,,,,
"USC00201502","2015-08-24","42.3263","-84.0133","274.3","CHELSEA, MI US","   51",",,7,0930","    0",",,7,","    0",",,7,","  278",",,7","  111",",,7",,,,,"  183",",,7,0930",,,,,,
"USC00201502","2015-08-25","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  228",",,7","  122",",,7",,,,,"  144",",,7,0930",,,,,,
"USC00201502","2015-08-26","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  167",",,7","  128",",,7",,,,,"  150",",,7,0930",,,,,,
"USC00201502","2015-08-27","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  183",",,7","   89",",,7",,,,,"  156",",,7,0930",,,,,,
"USC00201502","2015-08-28","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  189",",,7","   72",",,7",,,,,"  139",",,7,0930",,,,,,
"USC00201502","2015-08-29","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,","    0",",,7,","  250",",,7","  133",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-08-30","42.3263","-84.0133","274.3","CHELSEA, MI US","   23",",,7,0930","    0",",,7,","    0",",,7,","  217",",,7","  156",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-08-31","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,","    0",",,7,","  272",",,7","  144",",,7",,,,,"  189",",,7,0930",,,,,,
"USC00201502","2015-09-01","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  283",",,7","  150",",,7",,,,,"  228",",,7,0930",,,,,,
"USC00201502","2015-09-02","42.3263","-84.0133","274.3","CHELSEA, MI US","   71",",,7,0930","    0",",,7,",,,"  317",",,7","  172",",,7",,,,,"  217",",,7,0930",,,,,,
"USC00201502","2015-09-03","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  317",",,7","  189",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-09-04","42.3263","-84.0133","274.3","CHELSEA, MI US","  323",",,7,0930","    0",",,7,",,,"  300",",,7","  178",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-09-05","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  278",",,7","  178",",,7",,,,,"  200",",,7,0930",,,,,,
"USC00201502","2015-09-06","42.3263","-84.0133","274.3","CHELSEA, MI US","  119",",,7,0930","    0",",,7,",,,"  261",",,7","  161",",,7",,,,,"  222",",,7,0930",,,,,,
"USC00201502","2015-09-07","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  322",",,7","  172",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-09-08","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  322",",,7","  206",",,7",,,,,"  250",",,7,0930",,,,,,
"USC00201502","2015-09-09","42.3263","-84.0133","274.3","CHELSEA, MI US","    8",",,7,0930","    0",",,7,",,,"  311",",,7","  189",",,7",,,,,"  194",",,7,0930",,,,,,
"USC00201502","2015-09-10","42.3263","-84.0133","274.3","CHELSEA, MI US","    0","T,,7,0930","    0",",,7,",,,"  239",",,7","   89",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-09-11","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  261",",,7","  133",",,7",,,,,"  167",",,7,0930",,,,,,
"USC00201502","2015-09-12","42.3263","-84.0133","274.3","CHELSEA, MI US","   15",",,7,0930","    0",",,7,",,,"  172",",,7","   83",",,7",,,,,"  122",",,7,0930",,,,,,
"USC00201502","2015-09-13","42.3263","-84.0133","274.3","CHELSEA, MI US","   10",",,7,0930","    0",",,7,",,,"  144",",,7","   56",",,7",,,,,"   83",",,7,0930",,,,,,
"USC00201502","2015-09-14","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  194",",,7","   56",",,7",,,,,"  144",",,7,0930",,,,,,
"USC00201502","2015-09-15","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  250",",,7","   67",",,7",,,,,"  178",",,7,0930",,,,,,
"USC00201502","2015-09-16","42.3263","-84.0133","274.3","CHELSEA, MI US","    0",",,7,0930","    0",",,7,",,,"  278",",,7","   89",",,7",,,,,"  183",",,7,0930",,,,,,
