"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00205050","2003-06-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-06-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  122",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-06-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  133",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-06-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  150",",,0",,,"  172",",,0,0700",,
"USC00205050","2003-06-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  172",",,0",,,"  200",",,0,0700",,
"USC00205050","2003-06-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  117",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-06-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  117",",,0",,,"  200",",,0,0700",,
"USC00205050","2003-06-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","   74",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  150",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-06-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  128",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-06-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  133",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-07-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  144",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-07-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  150",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-07-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  156",",,0",,,"  222",",,0,0700",,
"USC00205050","2003-07-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","   41",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  194",",,0",,,"  211",",,0,0700",,
"USC00205050","2003-07-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  172",",,0",,,"  194",",,0,0700",,
"USC00205050","2003-07-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","  208",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  189",",,0",,,"  189",",,0,0700",,
"USC00205050","2003-07-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,0,0700",,,,,,,,,,,"  206",",,0,0700",,
"USC00205050","2003-07-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","  150",",,0,0700","    0","P,,0,",,,"  261",",,0","  183",",,0",,,"  189",",,0,0700",,
"USC00205050","2003-07-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,",,,"  267",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2003-07-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","   13",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  167",",,0",,,"  167",",,0,0700",,
"USC00205050","2003-07-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  200",",,0","  133",",,0",,,"  139",",,0,0700",,
"USC00205050","2003-07-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  122",",,0",,,"  167",",,0,0700",,
"USC00205050","2003-07-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  139",",,0",,,"  139",",,0,0700",,
"USC00205050","2003-07-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  139",",,0",,,"  183",",,0,0700",,
"USC00205050","2003-07-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  144",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-07-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  139",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-07-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  167",",I,0",,,"  144",",,0,0700",,
"USC00205050","2003-07-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  100",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-07-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  133",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-07-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","   13",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  161",",,0",,,"  183",",,0,0700",,
"USC00205050","2003-07-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","  244",",,0,0700","    0","P,,0,","    0","P,,0,","  250",",,0","  156",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-07-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  139",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-07-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  244",",,0","  122",",,0",,,"  128",",,0,0700",,
"USC00205050","2003-07-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  128",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-07-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  133",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-07-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  178",",,0",,,"  228",",,0,0700",,
"USC00205050","2003-07-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  161",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-07-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  117",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-07-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  117",",,0",,,"  122",",,0,0700",,
"USC00205050","2003-07-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  122",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-07-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  150",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-08-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","  180",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  144",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-08-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  150",",,0",,,"  183",",,0,0700",,
"USC00205050","2003-08-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  150",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-08-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","   18",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  150",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-08-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  156",",,0",,,"  172",",,0,0700",,
"USC00205050","2003-08-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  167",",,0",,,"  167",",,0,0700",,
"USC00205050","2003-08-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  167",",,0",,,"  183",",,0,0700",,
"USC00205050","2003-08-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  167",",,0",,,"  172",",,0,0700",,
"USC00205050","2003-08-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  150",",,0",,,"  206",",,0,0700",,
"USC00205050","2003-08-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  178",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-08-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  178",",,0",,,"  183",",,0,0700",,
"USC00205050","2003-08-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  178",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-08-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  167",",,0",,,"  167",",,0,0700",,
"USC00205050","2003-08-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  167",",,0",,,"  211",",,0,0700",,
"USC00205050","2003-08-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  206",",,0",,,"  217",",,0,0700",,
"USC00205050","2003-08-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","  119",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  139",",,0",,,"  139",",,0,0700",,
"USC00205050","2003-08-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,"  111",",,0,0700",,
"USC00205050","2003-08-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  111",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-08-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  117",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-08-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  144",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-08-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","   23",",,0,0700","    0","P,,0,","    0","P,,0,","  333",",,0","  178",",,0",,,"  194",",,0,0700",,
"USC00205050","2003-08-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  133",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-08-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  117",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-08-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  150",",,0",,,"  194",",,0,0700",,
"USC00205050","2003-08-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,0,0700","    0","P,,0,","    0","P,,0,","  322",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2003-08-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","   23",",,0,0700","    0","P,,0,","    0","P,,0,","  322",",,0","  178",",,0",,,"  178",",,0,0700",,
"USC00205050","2003-08-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  122",",,0",,,"  122",",,0,0700",,
"USC00205050","2003-08-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  122",",,0",,,"  233",",,0,0700",,
"USC00205050","2003-08-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","   36",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  133",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-08-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  233",",,0","  128",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-08-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","  124",",,0,0700","    0","P,,0,","    0","P,,0,","  222",",,0","  133",",,0",,,"  139",",,0,0700",,
"USC00205050","2003-09-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","  114",",,0,0700","    0","P,,0,","    0","P,,0,","  167",",,0","  139",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-09-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  239",",,0","  128",",,0",,,"  128",",,0,0700",,
"USC00205050","2003-09-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","  122",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  122",",,0",,,"  122",",,0,0700",,
"USC00205050","2003-09-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    3",",,0,0700","    0","P,,0,","    0","P,,0,","  194",",,0","  100",",,0",,,"  106",",,0,0700",,
"USC00205050","2003-09-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  222",",,0","   78",",,0",,,"   89",",,0,0700",,
"USC00205050","2003-09-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  250",",,0","   89",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-09-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  117",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-09-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  133",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-09-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  133",",,0",,,"  144",",,0,0700",,
"USC00205050","2003-09-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  139",",,0",,,"  161",",,0,0700",,
"USC00205050","2003-09-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  133",",,0",,,"  133",",,0,0700",,
"USC00205050","2003-09-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  117",",,0",,,"  189",",,0,0700",,
"USC00205050","2003-09-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","  150",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-09-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","  150",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  150",",,0",,,"  150",",,0,0700",,
"USC00205050","2003-09-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","   10",",,0,0700","    0","P,,0,","    0","P,,0,","  228",",,0","   89",",,0",,,"   89",",,0,0700",,
"USC00205050","2003-09-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","   89",",,0",,,"  111",",,0,0700",,
"USC00205050","2003-09-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  111",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-09-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","   13",",,0,0700","    0","P,,0,","    0","P,,0,","  250",",,0","  167",",I,0",,,"  117",",,0,0700",,
"USC00205050","2003-09-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  239",",,0","   72",",,0",,,"   72",",,0,0700",,
"USC00205050","2003-09-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","   61",",,0",,,"  167",",,0,0700",,
"USC00205050","2003-09-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","   91",",,0,0700","    0","P,,0,","    0","P,,0,","  228",",,0","  139",",,0",,,"  156",",,0,0700",,
"USC00205050","2003-09-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","  287",",,0,0700","    0","P,,0,","    0","P,,0,","  189",",,0","  100",",,0",,,"  111",",,0,0700",,
"USC00205050","2003-09-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    3",",,0,0700","    0","P,,0,","    0","P,,0,","  189",",,0","   56",",,0",,,"  111",",,0,0700",,
"USC00205050","2003-09-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","  267",",,0,0700","    0","P,,0,","    0","P,,0,","  206",",,0","   67",",,0",,,"   78",",,0,0700",,
"USC00205050","2003-09-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  161",",,0","   39",",,0",,,"   50",",,0,0700",,
"USC00205050","2003-09-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","  135",",,0,0700","    0","P,,0,","    0","P,,0,","  189",",,0","   44",",,0",,,"  117",",,0,0700",,
"USC00205050","2003-09-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  183",",,0","   61",",,0",,,"   83",",,0,0700",,
"USC00205050","2003-09-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","   18",",,0,0700","    0","P,,0,","    0","P,,0,","  194",",,0","   72",",,0",,,"   72",",,0,0700",,
"USC00205050","2003-09-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  128",",,0","   22",",,0",,,"   56",",,0,0700",,
"USC00205050","2003-09-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  133",",,0","   28",",,0",,,"   28",",,0,0700",,
"USC00205050","2003-10-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  128",",,0","    0",",,0",,,"    0",",,0,0700",,
"USC00205050","2003-10-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  117",",,0","    0",",,0",,,"   28",",,0,0700",,
"USC00205050","2003-10-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","   66",",,0,0700","    0","P,,0,","    0","P,,0,","  117",",,0","   28",",,0",,,"   50",",,0,0700",,
"USC00205050","2003-10-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  128",",,0","  -17",",,0",,,"  -11",",,0,0700",,
"USC00205050","2003-10-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  139",",,0","  -17",",,0",,,"  -17",",,0,0700",,
"USC00205050","2003-10-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  161",",,0","  -17",",,0",,,"    0",",,0,0700",,
"USC00205050","2003-10-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  222",",,0","    0",",,0",,,"   72",",,0,0700",,
"USC00205050","2003-10-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  272",",,0","   67",",,0",,,"   83",",,0,0700",,
"USC00205050","2003-10-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  233",",,0","   78",",,0",,,"  106",",,0,0700",,
"USC00205050","2003-10-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  239",",,0","   78",",,0",,,"  100",",,0,0700",,
"USC00205050","2003-10-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  250",",,0","   94",",,0",,,"  122",",,0,0700",,
"USC00205050","2003-10-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  206",",,0","   28",",,0",,,"   28",",,0,0700",,
