"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00200842","2016-07-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  290",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  152",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-07-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   36",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   61",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   53",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   89",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   86",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  264",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   13",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  277",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  122",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  297",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  163",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-08-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   56",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  343",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   20",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   74",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   38",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  188",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-09-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  203",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  254",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   71",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   51",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  203",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  343",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-10-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2016-11-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    8",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-11-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  323",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-12-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  165",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-12-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   38",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2016-12-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   13",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  107",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   76",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   10",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-01-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-02-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  279",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-02-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-02-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-02-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  432",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-03-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-03-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   38",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   15",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  196",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-03-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  503",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   76",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  254",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-04-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-04-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  127",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-05-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-05-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  406",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-05-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  218",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-05-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-05-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-06-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-06-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-06-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  119",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-06-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   76",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-06-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  140",",,7,0700","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-07-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  254",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-07-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-07-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  267",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-07-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-07-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00200842","2017-08-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-08-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-08-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-08-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00200842","2017-08-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,
