"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207312","2002-06-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   97",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  211",",,0",,,,,"  217",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-06-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  161",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-06-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  156",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-06-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  317",",,0","  211",",,0",,,,,"  244",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  217",",,0",,,,,"  244",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  194",",,0",,,,,"  239",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  350",",,0","  222",",,0",,,,,"  267",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  339",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  122",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  139",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  161",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   89",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  200",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  156",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  106",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  122",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  128",",,0",,,,,"  194",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  328",",,0","  117",",,0",,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  189",",,0",,,,,"  233",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  350",",,0","  189",",,0",,,,,"  233",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  194",",,0",,,,,"  233",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  200",",,0",,,,,"  211",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-07-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  144",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  317",",,0","  161",",,0",,,,,"  217",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   81",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  217",",,0",,,,,"  256",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  173",",,0,0800","    0","P,,0,","    0","P,,0,","  339",",,0","  183",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  111",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  133",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  172",",,0",,,,,"  183",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  163",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  172",",,0",,,,,"  194",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  272",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  194",",,0",,,,,"  239",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   10",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  217",",,0",,,,,"  239",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-07-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   56",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  194",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-07-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  189",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  339",",,0","  200",",,0",,,,,"  233",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-08-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  211",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  161",",,0",,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  178",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  396",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  183",",,0",,,,,"  211",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-08-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  128",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  100",",,0",,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  100",",,0",,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  117",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,,,"  167",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  150",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  317",",,0","  194",",,0",,,,,"  211",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-08-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  189",",,0",,,,,"  217",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-08-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   48",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  200",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   23",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  161",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  183",",,0",,,,,"  233",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-08-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  189",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  156",",,0",,,,,"  167",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   18",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  139",",,0",,,,,"  161",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-08-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   20",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  117",",,0",,,,,"  144",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-08-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  122",",,0",,,,,"  144",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  144",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  200",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  102",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  189",",,0",,,,,"  200",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-08-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  161",",,0",,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  156",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  128",",,0",,,,,"  150",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  144",",,0",,,,,"  167",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-08-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  139",",,0",,,,,"  167",",,0,0800",,,,,,,"    1",",,0",,,,,,
"USC00207312","2002-08-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  156",",,0",,,,,"  172",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-09-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  156",",,0",,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  128",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  117",",,0",,,,,"  144",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-09-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  122",",,0",,,,,"  161",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  144",",,0",,,,,"  189",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-09-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  339",",,0","  144",",,0",,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  350",",,0","  156",",,0",,,,,"  211",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-09-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  189",",,0",,,,,"  217",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  117",",,0",,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","   72",",,0",,,,,"  100",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","   89",",,0",,,,,"  117",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  111",",,0",,,,,"  178",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  178",",,0",,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   25",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","  100",",,0",,,,,"  117",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","   78",",,0",,,,,"  106",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  106",",,0",,,,,"  150",",,0,0800",,,"    1",",,0","    1",",,0",,,,,,,,
"USC00207312","2002-09-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   36",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  150",",,0",,,,,"  183",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00207312","2002-09-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  262",",,0,0800","    0","P,,0,","    0","P,,0,","  322",",,0","  172",",,0",,,,,"  206",",,0,0800",,,"    1",",,0","    1",",,0",,,,,,,,
"USC00207312","2002-09-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  323",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  156",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  122",",,0",,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  156",",,0","   61",",,0",,,,,"   83",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  200",",,0","   61",",,0",,,,,"   72",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","   67",",,0",,,,,"   78",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","   78",",,0",,,,,"  117",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-09-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   81",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  117",",,0",,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   64",",,0,0800","    0","P,,0,","    0","P,,0,","  222",",,0","   83",",,0",,,,,"   89",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","   72",",,0",,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-09-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  128",",,0",,,,,"  156",",I,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  189",",I,0",,,,,"  189",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  178",",,0",,,,,"  189",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   10",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  133",",,0",,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","  128",",,0",,,,,"  189",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   94",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  111",",,0",,,,,"  111",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","   67",",,0",,,,,"   78",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,0,0800","    0","P,,0,","    0","P,,0,","  200",",,0","   67",",,0",,,,,"   72",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   22",",,0",,,,,"   67",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  172",",,0","   39",",,0",,,,,"   72",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   61",",,0",,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  222",",,0","   72",",,0",,,,,"   94",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","   94",",,0",,,,,"  117",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2002-10-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   20",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","   67",",,0",,,,,"   89",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2002-10-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  133",",,0","  -17",",,0",,,,,"    0",",,0,0800",,,,,,,,,,,,,,
