"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00201250","2008-08-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  106",",,0",,,,,"  139",",,0,2400"
"USC00201250","2008-08-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  133",",,0",,,,,"  194",",,0,2400"
"USC00201250","2008-08-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  167",",,0",,,,,"  189",",,0,2400"
"USC00201250","2008-08-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-08-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","   89",",,0",,,,,"  100",",,0,2400"
"USC00201250","2008-08-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,"  200",",,0,2400"
"USC00201250","2008-08-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  311",",,0","  194",",,0",,,,,"  233",",,0,2400"
"USC00201250","2008-08-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  322",",,0","  194",",,0",,,,,,
"USC00201250","2008-08-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  306",",,0","  178",",I,0",,,,,"  161",",I,0,2400"
"USC00201250","2008-08-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  128",",,0",,,,,"  128",",,0,2400"
"USC00201250","2008-08-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-08-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","  133",",,0",,,,,"  178",",,0,2400"
"USC00201250","2008-08-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   15",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  144",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-08-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   13",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  144",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-08-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  133",",,0,2400"
"USC00201250","2008-09-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  294",",,0","  100",",,0",,,,,"  122",",,0,2400"
"USC00201250","2008-09-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,"  133",",,0,2400"
"USC00201250","2008-09-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  317",",,0","  106",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-09-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  213",",,0,2400","    0",",,0","    0",",,0","  339",",,0","  128",",,0",,,,,"  194",",,0,2400"
"USC00201250","2008-09-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   33",",,0,2400","    0",",,0","    0",",,0","  256",",,0","  172",",,0",,,,,"  222",",,0,2400"
"USC00201250","2008-09-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  161",",,0",,,,,"  167",",,0,2400"
"USC00201250","2008-09-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,"  139",",,0,2400"
"USC00201250","2008-09-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   89",",,0,2400","    0",",,0","    0",",,0","  278",",,0","  111",",,0",,,,,"  228",",,0,2400"
"USC00201250","2008-09-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   66",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  100",",,0",,,,,"  128",",,0,2400"
"USC00201250","2008-09-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   53",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   72",",,0",,,,,"   72",",,0,2400"
"USC00201250","2008-09-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   50",",,0",,,,,"  100",",,0,2400"
"USC00201250","2008-09-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","   78",",,0",,,,,"  194",",,0,2400"
"USC00201250","2008-09-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   97",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  172",",,0",,,,,"  200",",,0,2400"
"USC00201250","2008-09-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  853",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  189",",,0",,,,,"  233",",,0,2400"
"USC00201250","2008-09-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  155",",,0,2400","    0",",,0","    0",",,0","  283",",,0","  156",",,0",,,,,"  156",",,0,2400"
"USC00201250","2008-09-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  194",",,0","  106",",,0",,,,,"  117",",,0,2400"
"USC00201250","2008-09-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,"   94",",,0,2400"
"USC00201250","2008-09-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","   78",",,0",,,,,"  144",",,0,2400"
"USC00201250","2008-09-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,"   89",",,0,2400"
"USC00201250","2008-09-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","   72",",,0",,,,,,
"USC00201250","2008-09-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  272",",,0","   83",",,0",,,,,,
"USC00201250","2008-09-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","  150",",I,0",,,,,"  111",",I,0,2400"
"USC00201250","2008-09-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,"  117",",,0,2400"
"USC00201250","2008-09-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","   89",",,0",,,,,"  106",",,0,2400"
"USC00201250","2008-09-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  117",",,0,2400"
"USC00201250","2008-09-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,"  117",",,0,2400"
"USC00201250","2008-09-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,"  161",",,0,2400"
"USC00201250","2008-09-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,"  106",",,0,2400"
"USC00201250","2008-09-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  239",",,0","   72",",,0",,,,,"  156",",,0,2400"
"USC00201250","2008-09-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   41",",,0,2400","    0",",,0","    0",",,0","  206",",,0","  133",",,0",,,,,"  156",",,0,2400"
"USC00201250","2008-10-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   66",",,0,2400","    0",",,0","    0",",,0","  194",",,0","  100",",,0",,,,,"  100",",,0,2400"
"USC00201250","2008-10-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,"   78",",,0,2400"
"USC00201250","2008-10-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   33",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   33",",,0",,,,,"   83",",,0,2400"
"USC00201250","2008-10-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-10-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","  -11",",,0",,,,,"    6",",,0,2400"
"USC00201250","2008-10-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   -6",",,0",,,,,"   94",",,0,2400"
"USC00201250","2008-10-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   50",",,0",,,,,"   56",",,0,2400"
"USC00201250","2008-10-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    0",",,0","    0",",,0","  161",",,0","   33",",,0",,,,,"  139",",,0,2400"
"USC00201250","2008-10-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   71",",,0,2400","    0",",,0","    0",",,0","  194",",,0","  100",",,0",,,,,"  111",",,0,2400"
"USC00201250","2008-10-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    0",",,0","    0",",,0","  222",",,0","   44",",,0",,,,,"   44",",,0,2400"
"USC00201250","2008-10-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   11",",,0",,,,,"   78",",,0,2400"
"USC00201250","2008-10-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   33",",,0",,,,,"   78",",,0,2400"
"USC00201250","2008-10-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","   56",",,0",,,,,"  117",",,0,2400"
"USC00201250","2008-10-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  261",",,0","   61",",,0",,,,,"  189",",,0,2400"
"USC00201250","2008-10-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,"   50",",,0,2400"
"USC00201250","2008-10-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,
"USC00201250","2008-10-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,
"USC00201250","2008-10-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,
"USC00201250","2008-10-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,
"USC00201250","2008-10-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,
"USC00201250","2008-10-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US",,,"    0",",,0","    0",",,0","  189",",,0","   11",",,0",,,"   51",",,0","   72",",,0,2400"
"USC00201250","2008-10-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  100",",,0","  -11",",,0",,,,,"  -11",",,0,2400"
"USC00201250","2008-10-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  106",",,0","  -33",",,0",,,,,"   22",",,0,2400"
"USC00201250","2008-10-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   11",",,0",,,,,"   39",",,0,2400"
"USC00201250","2008-10-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   53",",,0,2400","    0",",,0","    0",",,0","  128",",,0","   17",",,0",,,,,"   83",",,0,2400"
"USC00201250","2008-10-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    0",",,0","    0",",,0","  106",",,0","   67",",,0",,,,,"   67",",,0,2400"
"USC00201250","2008-10-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   50",",,0",,,,,"   50",",,0,2400"
"USC00201250","2008-10-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   11",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-10-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    0",",,0","    0",",,0","   61",",,0","    0",",,0",,,,,"   22",",,0,2400"
"USC00201250","2008-10-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   67",",,0","  -39",",,0",,,,,"  -33",",,0,2400"
"USC00201250","2008-10-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  122",",,0","  -56",",,0",,,,,"   72",",,0,2400"
"USC00201250","2008-11-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   39",",,0",,,,,"   94",",,0,2400"
"USC00201250","2008-11-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   28",",,0",,,,,"   28",",,0,2400"
"USC00201250","2008-11-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  106",",,0","    6",",,0",,,,,"   83",",,0,2400"
"USC00201250","2008-11-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   86",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   72",",,0",,,,,"   72",",,0,2400"
"USC00201250","2008-11-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   39",",,0",,,,,"   44",",,0,2400"
"USC00201250","2008-11-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   11",",,0",,,,,"   72",",,0,2400"
"USC00201250","2008-11-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  194",",,0","   17",",,0",,,,,"  106",",,0,2400"
"USC00201250","2008-11-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   20",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   50",",,0",,,,,"   50",",,0,2400"
"USC00201250","2008-11-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,0,2400","    0",",,0","    0",",,0","   67",",,0","   28",",,0",,,,,"   33",",,0,2400"
"USC00201250","2008-11-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   38",",,0,2400","    0","T,,0","    0",",,0","   39",",,0","   -6",",,0",,,,,"    0",",,0,2400"
"USC00201250","2008-11-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,0,2400","    0","T,,0","    0",",,0","    6",",,0","  -17",",,0",,,,,"  -17",",,0,2400"
"USC00201250","2008-11-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0","T,,0","    0",",,0","   22",",,0","  -44",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-11-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   79",",,0,2400","    0",",,0","    0",",,0","   89",",,0","   11",",,0",,,,,"   67",",,0,2400"
"USC00201250","2008-11-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","    0",",,0","  -67",",,0",,,,,"  -61",",,0,2400"
"USC00201250","2008-11-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   11",",,0","  -67",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-11-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0","T,,0","    0","T,,0","   17",",,0","  -39",",,0",,,,,"  -39",",,0,2400"
"USC00201250","2008-11-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  -11",",,0","  -78",",,0",,,,,"  -44",",,0,2400"
"USC00201250","2008-11-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   -6",",,0","  -83",",,0",,,,,"  -83",",,0,2400"
"USC00201250","2008-11-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   22",",,0"," -117",",,0",,,,,"  -11",",,0,2400"
"USC00201250","2008-11-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   25",",,0,2400","    0","T,,0","    0","T,,0","   22",",,0","  -22",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-11-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,0,2400","    0","T,,0","    0","T,,0","   22",",,0","    0",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-11-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","   33",",,0","  -28",",,0",,,,,"  -28",",,0,2400"
"USC00201250","2008-11-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   44",",,0","  -56",",,0",,,,,"   22",",,0,2400"
"USC00201250","2008-11-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -17",",,0",,,,,"  -11",",,0,2400"
"USC00201250","2008-11-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -61",",,0",,,,,"  -17",",,0,2400"
"USC00201250","2008-12-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  127",",,0,2400","    5",",,0","    0",",,0","   33",",,0","  -33",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-12-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    5",",,0","    0",",,0","   17",",,0","  -17",",,0",,,,,"  -17",",,0,2400"
"USC00201250","2008-12-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  -11",",,0","  -44",",,0",,,,,"  -22",",,0,2400"
"USC00201250","2008-12-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","   56",",,0","  -28",",,0",,,,,"   28",",,0,2400"
"USC00201250","2008-12-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   28",",,0","  -67",",,0",,,,,"  -67",",,0,2400"
"USC00201250","2008-12-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  -44",",,0"," -100",",,0",,,,,"  -94",",,0,2400"
"USC00201250","2008-12-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,0,2400","   25",",,0","   25",",,0","  -22",",,0","  -94",",,0",,,,,"  -56",",,0,2400"
"USC00201250","2008-12-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","   25",",,0","  -50",",,0"," -100",",,0",,,,,"  -67",",,0,2400"
"USC00201250","2008-12-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","   25",",,0","   -6",",,0","  -72",",,0",,,,,"   -6",",,0,2400"
"USC00201250","2008-12-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  249",",,0,2400","    0",",,0","    0",",,0","   39",",,0","   -6",",,0",,,,,"    6",",,0,2400"
"USC00201250","2008-12-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,0,2400","    0",",,0","    0",",,0","    6",",,0","  -72",",,0",,,,,"  -72",",,0,2400"
"USC00201250","2008-12-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   -6",",,0","  -94",",,0",,,,,"  -44",",,0,2400"
"USC00201250","2008-12-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,0,2400","    0","T,,0","    0",",,0","  -28",",,0","  -67",",,0",,,,,"  -67",",,0,2400"
"USC00201250","2008-12-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,0,2400","    3",",,0","    0","T,,0","   11",",,0","  -94",",,0",,,,,"   11",",,0,2400"
"USC00201250","2008-12-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,0,2400","    0",",,0","    0",",,0","  106",",,0","    6",",,0",,,,,"  106",",,0,2400"
"USC00201250","2008-12-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   38",",,0,2400","    0","T,,0","    0",",,0","  117",",,0","  -78",",,0",,,,,"  -78",",,0,2400"
"USC00201250","2008-12-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  102",",,0,2400","  127",",,0","  127",",,0","  -50",",,0","  -89",",,0",,,,,"  -50",",,0,2400"
